Date,Average Price,PercChangeForc,PercChangeLag1,PercChangeLag2,PercChangeLag3,PercChangeLag4,PercChangeLag5,2MA,3MA,Inf.Rate.MoM,Inf.L1,Inf.L2,Inf.L3,Inf.L4,Res.Change.Exc.Gold,UM.Infl.Exp,UM.Con.Sent,Indus.Prod.Ind,Nasdaq.Change.MoM,NFCI,FedFundsRate,FedFundsRateL1,Oil,PercChange.oil,PPIJewelry,PercChange.PPI
31/10/2003,378.9,2.90314067,-0.02638522427,5.336297943,2.507122507,-1.515151515,0.196795052,2.65495636,2.605678409,0.02038,1.22599,0.74549,0.64442,0.20696,5.7792,2.6,89.6,120.6093,2.78342,-0.71,1.01,1.01,26.53,5.152596116,132.9,0.07530120482
28/11/2003,389.9,4.385739933,2.90314067,-0.02638522427,5.336297943,2.507122507,-1.515151515,1.438377723,2.737684463,0.17444,0.02038,1.22599,0.74549,0.64442,-0.38378,2.7,93.7,120.4834,1.6438,-0.73,1,1.01,27.21,2.563136072,133.5,0.4514672686
31/12/2003,407,1.670761671,4.385739933,2.90314067,-0.02638522427,5.336297943,2.507122507,3.644440302,2.420831793,0.70163,0.17444,0.02038,1.22599,0.74549,1.66986,2.6,92.6,115.395,0.91434,-0.7225,0.98,1,28.53,4.851157663,134.4,0.6741573034
30/01/2004,413.8,-2.150797487,1.670761671,4.385739933,2.90314067,-0.02638522427,5.336297943,3.028250802,2.986547425,0.35089,0.70163,0.17444,0.02038,1.22599,0.76127,2.7,103.8,96.7526,7.20596,-0.77,1,0.98,30.35,6.379249912,134.9,0.3720238095
27/02/2004,404.9,0.4445542109,-2.150797487,1.670761671,4.385739933,2.90314067,-0.02638522427,-0.240017908,1.301901372,0.71317,0.35089,0.70163,0.17444,0.02038,-0.91106,2.6,94.4,112.1005,-2.36625,-0.82,1.01,1,31.21,2.833607908,134.8,-0.07412898443
31/03/2004,406.7,-0.8359970494,0.4445542109,-2.150797487,1.670761671,4.385739933,2.90314067,-0.8531216379,-0.01182720168,0.41588,0.71317,0.35089,0.70163,0.17444,-0.69438,2.9,95.8,107.521,-3.36275,-0.8225,1,1.01,32.86,5.286767062,134.7,-0.07418397626
30/04/2004,403.3,-4.83511034,-0.8359970494,0.4445542109,-2.150797487,1.670761671,4.385739933,-0.1957214193,-0.8474134417,0.72633,0.41588,0.71317,0.35089,0.70163,0.61089,3.2,94.2,123.9783,2.1139,-0.784,1,1,33.2,1.034692635,135.5,0.5939123979
31/05/2004,383.8,2.240750391,-4.83511034,-0.8359970494,0.4445542109,-2.150797487,1.670761671,-2.835553695,-1.742184393,0.10372,0.72633,0.41588,0.71317,0.35089,-4.18279,3.3,90.2,104.9152,-4.51357,-0.715,1,1,35.73,7.620481928,134.5,-0.7380073801
30/06/2004,392.4,1.452599388,2.240750391,-4.83511034,-0.8359970494,0.4445542109,-2.150797487,-1.297179974,-1.143452333,0.8548,0.10372,0.72633,0.41588,0.71317,1.00414,3.3,95.6,115.5758,3.67291,-0.6975,1.03,1,34.53,-3.35852225,134.9,0.2973977695
30/07/2004,398.1,0.6028636021,1.452599388,2.240750391,-4.83511034,-0.8359970494,0.4445542109,1.84667489,-0.3805868535,-0.23115,0.8548,0.10372,0.72633,0.41588,-0.2098,3,96.7,112.3068,-4.42559,-0.698,1.26,1.03,36.54,5.821025195,134.6,-0.2223869533
31/08/2004,400.5,1.198501873,0.6028636021,1.452599388,2.240750391,-4.83511034,-0.8359970494,1.027731495,1.432071127,0.9721,-0.23115,0.8548,0.10372,0.72633,-1.78374,2.8,95.9,110.6794,-4.7524,-0.7025,1.43,1.26,40.1,9.742747674,134.7,0.07429420505
30/09/2004,405.3,3.750308414,1.198501873,0.6028636021,1.452599388,2.240750391,-4.83511034,0.9006827374,1.084654954,0.42127,0.9721,-0.23115,0.8548,0.10372,1.7468,2.8,94.2,106.8348,3.4692,-0.71,1.61,1.43,40.56,1.14713217,135.1,0.296956199
29/10/2004,420.5,4.494649227,3.750308414,1.198501873,0.6028636021,1.452599388,2.240750391,2.474405143,1.850557963,0.84506,0.42127,0.9721,-0.23115,0.8548,-0.03422,3.1,91.7,108.1154,2.83974,-0.71,1.76,1.61,46.14,13.75739645,135.7,0.44411547
30/11/2004,439.4,0.6144742831,4.494649227,3.750308414,1.198501873,0.6028636021,1.452599388,4.12247882,3.147819838,0.66655,0.84506,0.42127,0.9721,-0.23115,2.31166,2.8,92.8,100.649,6.42938,-0.72,1.93,1.76,42.85,-7.130472475,136.7,0.7369196758
31/12/2004,442.1,-4.094096358,0.6144742831,4.494649227,3.750308414,1.198501873,0.6028636021,2.554561755,2.953143975,0.56448,0.66655,0.84506,0.42127,0.9721,3.37512,3,97.1,109.9345,4.20103,-0.716,2.16,1.93,38.22,-10.80513419,137.1,0.2926115582
31/01/2005,424,-0.141509434,-4.094096358,0.6144742831,4.494649227,3.750308414,1.198501873,-1.739811038,0.338342384,0.70934,0.56448,0.66655,0.84506,0.42127,0.30574,2.9,95.5,108.4218,-3.61289,-0.7125,2.28,2.16,40.18,5.128205128,137.3,0.1458789205
28/02/2005,423.4,2.574397733,-0.141509434,-4.094096358,0.6144742831,4.494649227,3.750308414,-2.117802896,-1.207043836,-0.07878,0.70934,0.56448,0.66655,0.84506,-7.33401,2.9,94.1,107.6938,-0.29614,-0.7275,2.5,2.28,42.19,5.0024888,137.5,0.1456664239
31/03/2005,434.3,-1.174303477,2.574397733,-0.141509434,-4.094096358,0.6144742831,4.494649227,1.216444149,-0.5537360199,0.72255,-0.07878,0.70934,0.56448,0.66655,-1.70311,3.2,92.6,106.5343,-1.70894,-0.7,2.63,2.5,47.56,12.72813463,137.7,0.1454545455
29/04/2005,429.2,-1.70083877,-1.174303477,2.574397733,-0.141509434,-4.094096358,0.6144742831,0.7000471279,0.4195282739,0.45916,0.72255,-0.07878,0.70934,0.56448,-1.77272,3.3,87.7,120.7657,-3.59237,-0.64,2.79,2.63,47.26,-0.6307821699,137.1,-0.4357298475
31/05/2005,421.9,2.085802323,-1.70083877,-1.174303477,2.574397733,-0.141509434,-4.094096358,-1.437571123,-0.1002481713,0.93041,0.45916,0.72255,-0.07878,0.70934,0.85873,3.2,86.9,113.7378,2.43803,-0.6125,3,2.79,44.03,-6.834532374,137.2,0.07293946025
30/06/2005,430.7,-1.439517065,2.085802323,-1.70083877,-1.174303477,2.574397733,-0.141509434,0.1924817765,-0.2631133079,-0.07836,0.93041,0.45916,0.72255,-0.07878,-2.60335,3.2,96,105.6089,3.43106,-0.62,3.04,3,49.83,13.1728367,137.2,0
29/07/2005,424.5,3.156654888,-1.439517065,2.085802323,-1.70083877,-1.174303477,2.574397733,0.3231426288,-0.3515178374,0.94331,-0.07836,0.93041,0.45916,0.72255,-1.7223,3,96.5,106.2694,3.42918,-0.634,3.26,3.04,53.35,7.06401766,137.5,0.2186588921
31/08/2005,437.9,4.156200046,3.156654888,-1.439517065,2.085802323,-1.70083877,-1.174303477,0.8585689114,1.267646715,1.14698,0.94331,-0.07836,0.93041,0.45916,-3.01005,3.1,89.1,107.892,0.59247,-0.625,3.5,3.26,58.9,10.40299906,138.4,0.6545454545
30/09/2005,456.1,3.025652269,4.156200046,3.156654888,-1.439517065,2.085802323,-1.70083877,3.656427467,1.95777929,-0.04179,1.14698,0.94331,-0.07836,0.93041,-3.73861,4.3,76.9,117.3857,-0.61341,-0.592,3.62,3.5,59.64,1.256366723,139.7,0.9393063584
31/10/2005,469.9,1.447116408,3.025652269,4.156200046,3.156654888,-1.439517065,2.085802323,3.590926157,3.446169068,0.56836,-0.04179,1.14698,0.94331,-0.07836,-1.58499,4.6,74.2,113.3311,-2.68203,-0.5825,3.78,3.62,56.99,-4.443326626,140.6,0.6442376521
30/11/2005,476.7,7.006503042,1.447116408,3.025652269,4.156200046,3.156654888,-1.439517065,2.236384338,2.876322908,0.42807,0.56836,-0.04179,1.14698,0.94331,-1.75136,3.3,81.6,108.0196,5.54565,-0.5925,4,3.78,53.2,-6.650289524,141.4,0.5689900427
30/12/2005,510.1,7.802391688,7.006503042,1.447116408,3.025652269,4.156200046,3.156654888,4.226809725,3.826423906,0.08614,0.42807,0.56836,-0.04179,1.14698,-2.44238,3.1,91.5,103.6207,1.96344,-0.574,4.16,4,53.24,0.07518796992,141.9,0.3536067893
31/01/2006,549.9,0.927441353,7.802391688,7.006503042,1.447116408,3.025652269,4.156200046,7.404447365,5.418670379,0.39011,0.08614,0.42807,0.56836,-0.04179,-6.31948,3,91.2,99.6148,1.9547,-0.6025,4.29,4.16,57.85,8.65890308,145.1,2.255109232
28/02/2006,555,0.3783783784,0.927441353,7.802391688,7.006503042,1.447116408,3.025652269,4.36491652,5.245445361,1.00767,0.39011,0.08614,0.42807,0.56836,0.86144,3,86.7,104.2066,-0.71289,-0.645,4.49,4.29,55.69,-3.733794296,146.7,1.102687802
31/03/2006,557.1,9.621252917,0.3783783784,0.927441353,7.802391688,7.006503042,1.447116408,0.6529098657,3.036070473,0.26897,1.00767,0.39011,0.08614,0.42807,-0.41976,3,88.9,109.3446,1.16945,-0.644,4.59,4.49,55.64,-0.0897827258,147.7,0.6816632584
28/04/2006,610.7,10.59439987,9.621252917,0.3783783784,0.927441353,7.802391688,7.006503042,4.999815648,3.642357549,0.40567,0.26897,1.00767,0.39011,0.08614,-0.01807,3.3,87.4,112.9725,1.67032,-0.64,4.79,4.59,62.52,12.36520489,148.6,0.6093432634
31/05/2006,675.4,-11.72638436,10.59439987,9.621252917,0.3783783784,0.927441353,7.802391688,10.10782639,6.864677055,0.64273,0.40567,0.26897,1.00767,0.39011,2.75157,4,79.1,110.8009,-3.99352,-0.6225,4.94,4.79,64.4,3.007037748,152.3,2.489905787
30/06/2006,596.2,6.289835626,-11.72638436,10.59439987,9.621252917,0.3783783784,0.927441353,-0.5659922479,2.82975614,0.43736,0.64273,0.40567,0.26897,1.00767,0.4374,3.3,84.9,104.2705,-4.80422,-0.566,4.99,4.94,64.65,0.3881987578,149.3,-1.969796454
31/07/2006,633.7,-0.1735837147,6.289835626,-11.72638436,10.59439987,9.621252917,0.3783783784,-2.71827437,1.71928371,0.30113,0.43736,0.64273,0.40567,0.26897,1.5051,3.2,84.7,99.3048,-2.39571,-0.555,5.24,4.99,67.71,4.733178654,149.7,0.2679169457
31/08/2006,632.6,-5.437875435,-0.1735837147,6.289835626,-11.72638436,10.59439987,9.621252917,3.058125955,-1.870044151,0.90933,0.30113,0.43736,0.64273,0.40567,-0.65945,3.8,82,102.4513,1.51295,-0.6025,5.25,5.24,67.21,-0.7384433614,150.6,0.6012024048
29/09/2006,598.2,-2.072885323,-5.437875435,-0.1735837147,6.289835626,-11.72638436,10.59439987,-2.805729575,0.2261254921,-0.01712,0.90933,0.30113,0.43736,0.64273,-1.68618,3.1,85.4,101.019,4.91876,-0.62,5.25,5.25,59.37,-11.66493081,151,0.2656042497
31/10/2006,585.8,7.169682485,-2.072885323,-5.437875435,-0.1735837147,6.289835626,-11.72638436,-3.755380379,-2.561448157,0.35538,-0.01712,0.90933,0.30113,0.43736,-0.69969,3.1,93.6,102.7011,4.87122,-0.6325,5.25,5.25,53.26,-10.29139296,146.3,-3.112582781
30/11/2006,627.8,0.3185727939,7.169682485,-2.072885323,-5.437875435,-0.1735837147,6.289835626,2.548398581,-0.1136927573,0.19413,0.35538,-0.01712,0.90933,0.30113,-1.13924,3,92.1,115.0872,3.36994,-0.6475,5.25,5.25,52.42,-1.577168607,147.5,0.8202323992
29/12/2006,629.8,0.2222927914,0.3185727939,7.169682485,-2.072885323,-5.437875435,-0.1735837147,3.74412764,1.805123319,0.07026,0.19413,0.35538,-0.01712,0.90933,2.04687,2.9,91.7,111.221,0.96351,-0.642,5.24,5.25,55.03,4.979015643,148.1,0.406779661
31/01/2007,631.2,5.307351077,0.2222927914,0.3185727939,7.169682485,-2.072885323,-5.437875435,0.2704327926,2.57018269,0.93721,0.07026,0.19413,0.35538,-0.01712,-1.45518,3,96.9,115.0306,0.87499,-0.6825,5.25,5.24,49.32,-10.37615846,147.8,-0.2025658339
28/02/2007,664.7,-1.474349331,5.307351077,0.2222927914,0.3185727939,7.169682485,-2.072885323,2.764821934,1.949405554,0.53118,0.93721,0.07026,0.19413,0.35538,-1.51597,3,91.3,104.9175,1.08745,-0.6975,5.26,5.25,52.94,7.339821573,150.7,1.962110961
30/03/2007,654.9,3.741029165,-1.474349331,5.307351077,0.2222927914,0.3185727939,7.169682485,1.916500873,1.351764846,0.2862,0.53118,0.93721,0.07026,0.19413,1.88489,3,88.4,111.6498,-3.16039,-0.636,5.26,5.26,54.95,3.796751039,150.2,-0.3317850033
30/04/2007,679.4,-1.839858699,3.741029165,-1.474349331,5.307351077,0.2222927914,0.3185727939,1.133339917,2.524676971,0.47773,0.2862,0.53118,0.93721,0.07026,0.85211,3.3,87.1,92.9244,4.08401,-0.6125,5.25,5.26,58.2,5.914467698,151.6,0.9320905459
31/05/2007,666.9,-1.709401709,-1.839858699,3.741029165,-1.474349331,5.307351077,0.2222927914,0.950585233,0.1422737118,0.33189,0.47773,0.2862,0.53118,0.93721,0.30429,3.3,88.3,105.1035,2.50335,-0.5775,5.25,5.25,58.9,1.202749141,152.7,0.7255936675
29/06/2007,655.5,1.495041953,-1.709401709,-1.839858699,3.741029165,-1.474349331,5.307351077,-1.774630204,0.06392291883,0.4376,0.33189,0.47773,0.2862,0.53118,-1.27884,3.4,85.3,108.2562,1.29795,-0.548,5.25,5.25,62.35,5.857385399,151.9,-0.5239030779
31/07/2007,665.3,0.01503081317,1.495041953,-1.709401709,-1.839858699,3.741029165,-1.474349331,-0.1071798783,-0.6847394852,0.21681,0.4376,0.33189,0.47773,0.2862,0.21749,3.4,90.4,103.7475,2.29946,-0.4275,5.26,5.25,69.23,11.03448276,153.6,1.11915734
31/08/2007,665.4,7.108506162,0.01503081317,1.495041953,-1.709401709,-1.839858699,3.741029165,0.7550363829,-0.06644298118,0.45638,0.21681,0.4376,0.33189,0.47773,1.63773,3.2,83.4,98.0978,-4.35308,0.094,5.02,5.26,67.77,-2.108912321,154.2,0.390625
28/09/2007,712.7,5.879051494,7.108506162,0.01503081317,1.495041953,-1.709401709,-1.839858699,3.561768487,2.872859643,0.4902,0.45638,0.21681,0.4376,0.33189,0.85576,3.1,83.4,101.6646,3.73977,0.2475,4.94,5.02,73.27,8.115685407,154,-0.1297016861
31/10/2007,754.6,6.851311953,5.879051494,7.108506162,0.01503081317,1.495041953,-1.709401709,6.493778828,4.334196156,0.47148,0.4902,0.45638,0.21681,0.4376,2.76629,3.1,80.9,99.1127,5.53985,0.025,4.76,4.94,79.32,8.257131159,156.4,1.558441558
30/11/2007,806.3,-0.3844722808,6.851311953,5.879051494,7.108506162,0.01503081317,1.495041953,6.365181724,6.612956536,0.38192,0.47148,0.4902,0.45638,0.21681,0.95824,3.4,76.1,94.6666,-4.23006,0.338,4.49,4.76,87.16,9.88401412,157.6,0.7672634271
31/12/2007,803.2,10.75697211,-0.3844722808,6.851311953,5.879051494,7.108506162,0.01503081317,3.233419836,4.115297056,0.74069,0.38192,0.47148,0.4902,0.45638,2.28644,3.4,75.5,103.4112,-0.04709,0.635,4.24,4.49,85.28,-2.156952731,157.6,0
31/01/2008,889.6,3.675809353,10.75697211,-0.3844722808,6.851311953,5.879051494,7.108506162,5.186249915,5.741270595,0.16975,0.74069,0.38192,0.47148,0.4902,-0.66862,3.4,78.4,99.1668,-9.14711,0.4525,3.94,4.24,87.06,2.087242026,163.9,3.997461929
29/02/2008,922.3,4.998373631,3.675809353,10.75697211,-0.3844722808,6.851311953,5.879051494,7.216390732,4.682769728,0.23664,0.16975,0.74069,0.38192,0.47148,2.43825,3.6,70.8,96.4647,-3.81575,0.616,2.98,3.94,89.41,2.699287847,164.9,0.6101281269
31/03/2008,968.4,-6.061544816,4.998373631,3.675809353,10.75697211,-0.3844722808,6.851311953,4.337091492,6.477051698,-0.14705,0.23664,0.16975,0.74069,0.38192,2.27531,4.3,69.5,91.9425,-3.053,0.945,2.61,2.98,98.44,10.09954144,167.7,1.697998787
30/04/2008,909.7,-2.308453336,-6.061544816,4.998373631,3.675809353,10.75697211,-0.3844722808,-0.5315855925,0.8708793892,0.53698,-0.14705,0.23664,0.16975,0.74069,3.78447,4.8,62.6,92.9655,5.02398,0.7525,2.28,2.61,106.64,8.329947176,166.1,-0.954084675
30/05/2008,888.7,0.09001912906,-2.308453336,-6.061544816,4.998373631,3.675809353,10.75697211,-4.184999076,-1.12387484,0.34877,0.53698,-0.14705,0.23664,0.16975,-2.15149,5.2,59.8,89.9634,4.86219,0.482,1.98,2.28,118.55,11.1684171,164.2,-1.143889223
30/06/2008,889.5,5.654862282,0.09001912906,-2.308453336,-6.061544816,4.998373631,3.675809353,-1.109217104,-2.759993008,0.61567,0.34877,0.53698,-0.14705,0.23664,1.26064,5.1,56.4,97.1985,-2.24653,0.6,2,1.98,127.47,7.524251371,164.8,0.365408039
31/07/2008,939.8,-10.72568632,5.654862282,0.09001912906,-2.308453336,-6.061544816,4.998373631,2.872440706,1.145476025,0.54084,0.61567,0.34877,0.53698,-0.14705,0.88835,5.1,61.2,104.1435,-6.15118,0.715,2.01,2,128.08,0.4785439711,168.6,2.305825243
29/08/2008,839,-1.084624553,-10.72568632,5.654862282,0.09001912906,-2.308453336,-6.061544816,-2.535412017,-1.660268302,-0.01963,0.54084,0.61567,0.34877,0.53698,-1.40314,4.8,63,106.4218,4.8781,0.696,2,2.01,112.83,-11.90662086,165,-2.135231317
30/09/2008,829.9,-2.807567177,-1.084624553,-10.72568632,5.654862282,0.09001912906,-2.308453336,-5.905155435,-2.051816196,-0.09229,-0.01963,0.54084,0.61567,0.34877,-3.56079,4.3,70.3,96.9869,-7.70378,1.3475,1.81,2,98.5,-12.70052291,162.3,-1.636363636
31/10/2008,806.6,-5.665757501,-2.807567177,-1.084624553,-10.72568632,5.654862282,0.09001912906,-1.946095865,-4.872626015,-0.58276,-0.09229,-0.01963,0.54084,0.61567,-1.18074,3.9,57.6,101.3144,-21.53469,2.35,0.97,1.81,73.18,-25.70558376,163.9,0.9858287123
28/11/2008,760.9,7.25456696,-5.665757501,-2.807567177,-1.084624553,-10.72568632,5.654862282,-4.236662339,-3.185983077,-0.81353,-0.58276,-0.09229,-0.01963,0.54084,-3.40674,2.9,55.3,105.8986,-10.8433,2.625,0.39,0.97,53.67,-26.6602897,161.9,-1.220256254
31/12/2008,816.1,5.219948536,7.25456696,-5.665757501,-2.807567177,-1.084624553,-10.72568632,0.7944047298,-0.4062525724,-1.48394,-0.81353,-0.58276,-0.09229,-0.01963,6.15689,1.7,60.1,103.684,-1.08935,2.525,0.16,0.39,36.8,-31.43283026,162.5,0.3705991353
30/01/2009,858.7,9.840456504,5.219948536,7.25456696,-5.665757501,-2.807567177,-1.084624553,6.237257748,2.269585998,-0.84672,-1.48394,-0.81353,-0.58276,-0.09229,6.84926,2.2,61.2,109.9335,0.74121,1.944,0.15,0.16,35,-4.891304348,165,1.538461538
27/02/2009,943.2,-2.003816794,9.840456504,5.219948536,7.25456696,-5.665757501,-2.807567177,7.53020252,7.438324,0.46626,-0.84672,-1.48394,-0.81353,-0.58276,-3.42979,1.9,56.3,97.0793,-3.33227,1.81,0.22,0.15,34.14,-2.457142857,167.4,1.454545455
31/03/2009,924.3,-3.689278373,-2.003816794,9.840456504,5.219948536,7.25456696,-5.665757501,3.918319855,4.352196082,-0.23052,0.46626,-0.84672,-1.48394,-0.81353,-3.36552,2,57.3,97.9681,-3.61672,1.8675,0.18,0.22,42.45,24.34094903,168.1,0.4181600956
30/04/2009,890.2,4.313637385,-3.689278373,-2.003816794,9.840456504,5.219948536,7.25456696,-2.846547583,1.382453779,-0.52216,-0.23052,0.46626,-0.84672,-1.48394,2.82953,2.8,65.1,101.8371,14.58662,1.4525,0.15,0.18,45.19,6.454652532,167.6,-0.2974419988
29/05/2009,928.6,1.841481801,4.313637385,-3.689278373,-2.003816794,9.840456504,5.219948536,0.312179506,-0.4598192606,-0.00716,-0.52216,-0.23052,0.46626,-0.84672,0.24567,2.8,68.7,102.5499,5.17503,0.95,0.18,0.15,52.67,16.55233459,168.1,0.2983293556
30/06/2009,945.7,-1.216030454,1.841481801,4.313637385,-3.689278373,-2.003816794,9.840456504,3.077559593,0.8219469375,0.19545,-0.00716,-0.52216,-0.23052,0.46626,10.33694,3.1,70.8,98.303,5.84624,0.7325,0.21,0.18,63.09,19.783558,169.4,0.7733491969
31/07/2009,934.2,1.627060587,-1.216030454,1.841481801,4.313637385,-3.689278373,-2.003816794,0.3127256735,1.646362911,0.62094,0.19545,-0.00716,-0.52216,-0.23052,-0.35252,2.9,66,94.8996,2.5643,0.51,0.16,0.21,60.44,-4.200348708,167.9,-0.8854781582
31/08/2009,949.4,4.971560986,1.627060587,-1.216030454,1.841481801,4.313637385,-3.689278373,0.2055150665,0.7508373112,0.34408,0.62094,0.19545,-0.00716,-0.52216,2.04784,2.8,65.7,91.8988,6.58101,0.2375,0.16,0.16,65.28,8.00794176,168.6,0.4169148303
30/09/2009,996.6,4.675898053,4.971560986,1.627060587,-1.216030454,1.841481801,4.313637385,3.299310786,1.79419704,1.19155,0.34408,0.62094,0.19545,-0.00716,61.08593,2.2,73.5,97.1807,4.38583,0.1025,0.15,0.16,65.28,0,169.1,0.2965599051
30/10/2009,"1,043.20",8.03297546,4.675898053,4.971560986,1.627060587,-1.216030454,1.841481801,4.82372952,3.758173209,-0.76269,1.19155,0.34408,0.62094,0.19545,6.43316,2.9,70.6,93.4713,1.82768,0.012,0.12,0.15,69.82,6.954656863,173.3,2.483737433
30/11/2009,"1,127.00",0.6832298137,8.03297546,4.675898053,4.971560986,1.627060587,-1.216030454,6.354436757,5.893478166,0.49256,-0.76269,1.19155,0.34408,0.62094,0.31975,2.7,67.4,93.6659,0.9743,-0.0425,0.12,0.12,71.99,3.107991979,174.2,0.5193306405
31/12/2009,"1,134.70",-1.471754649,0.6832298137,8.03297546,4.675898053,4.971560986,1.627060587,4.358102637,4.464034442,0.09021,0.49256,-0.76269,1.19155,0.34408,0.26679,2.5,72.5,92.794,3.59535,-0.135,0.12,0.12,70.42,-2.180858453,177.6,1.951779564
29/01/2010,"1,118.00",-2.021466905,-1.471754649,0.6832298137,8.03297546,4.675898053,4.971560986,-0.3942624176,2.414816875,0.66996,0.09021,0.49256,-0.76269,1.19155,-3.43611,2.8,74.4,86.184,2.12441,-0.224,0.11,0.12,72.87,3.479125249,177.5,-0.05630630631
26/02/2010,"1,095.40",1.634106263,-2.021466905,-1.471754649,0.6832298137,8.03297546,4.675898053,-1.746610777,-0.9366639134,0.03482,0.66996,0.09021,0.49256,-0.76269,-0.66795,2.7,73.6,104.0436,-3.23378,-0.24,0.13,0.11,72.74,-0.1783998902,176.9,-0.338028169
31/03/2010,"1,113.30",3.17973592,1.634106263,-2.021466905,-1.471754649,0.6832298137,8.03297546,-0.1936803213,-0.6197050971,0.37092,0.03482,0.66996,0.09021,0.49256,-0.56132,2.7,73.6,100.7291,7.64678,-0.4025,0.16,0.13,75.77,4.165521034,186.6,5.483323912
30/04/2010,"1,148.70",4.936014625,3.17973592,1.634106263,-2.021466905,-1.471754649,0.6832298137,2.406921091,0.9307917592,0.62021,0.37092,0.03482,0.66996,0.09021,-1.4985,2.9,72.2,100.4307,4.80374,-0.476,0.2,0.16,78.8,3.998944173,187.1,0.2679528403
31/05/2010,"1,205.40",2.281400365,4.936014625,3.17973592,1.634106263,-2.021466905,-1.471754649,4.057875273,3.249952269,0.25896,0.62021,0.37092,0.03482,0.66996,-0.89228,3.2,73.6,100.0153,-6.32063,-0.1975,0.2,0.2,70.91,-10.01269036,186.8,-0.1603420631
30/06/2010,"1,232.90",-3.236272204,2.281400365,4.936014625,3.17973592,1.634106263,-2.021466905,3.608707495,3.46571697,0.2799,0.25896,0.62021,0.37092,0.03482,-1.99847,2.8,76,92.7832,-3.62229,-0.0775,0.18,0.2,70.77,-0.1974333662,189.1,1.231263383
30/07/2010,"1,193.00",1.911148365,-3.236272204,2.281400365,4.936014625,3.17973592,1.634106263,-0.4774359194,1.327047596,0.20077,0.2799,0.25896,0.62021,0.37092,0.30021,2.7,67.8,100.3152,-1.11647,-0.232,0.18,0.18,71.37,0.8478168716,188.7,-0.2115282919
31/08/2010,"1,215.80",4.540220431,1.911148365,-3.236272204,2.281400365,4.936014625,3.17973592,-0.6625619191,0.3187588422,0.35968,0.20077,0.2799,0.25896,0.62021,4.06538,2.7,68.9,106.2219,-0.22587,-0.3175,0.19,0.18,72.07,0.9808042595,189.5,0.4239533651
30/09/2010,"1,271.00",5.586152636,4.540220431,1.911148365,-3.236272204,2.281400365,4.936014625,3.225684398,1.071698864,0.37982,0.35968,0.20077,0.2799,0.25896,-0.57621,2.2,68.2,103.5249,4.22009,-0.3425,0.19,0.19,71.23,-1.165533509,191.2,0.8970976253
29/10/2010,"1,342.00",2.078986587,5.586152636,4.540220431,1.911148365,-3.236272204,2.281400365,5.063186533,4.012507144,0.19404,0.37982,0.35968,0.20077,0.2799,3.96261,2.7,67.7,105.6263,6.21967,-0.446,0.19,0.19,76.02,6.724694651,193.7,1.307531381
30/11/2010,"1,369.90",1.511059201,2.078986587,5.586152636,4.540220431,1.911148365,-3.236272204,3.832569611,4.068453218,0.57422,0.19404,0.37982,0.35968,0.20077,1.87835,3,71.6,96.1262,3.67402,-0.49,0.19,0.19,79.2,4.183109708,193.1,-0.3097573567
31/12/2010,"1,390.60",-2.459370056,1.511059201,2.078986587,5.586152636,4.540220431,1.911148365,1.795022894,3.058732808,0.45444,0.57422,0.19404,0.37982,0.35968,-4.10895,3,74.5,96.8944,3.97358,-0.522,0.18,0.19,83.98,6.035353535,194,0.4660797514
31/01/2011,"1,356.40",1.20171041,-2.459370056,1.511059201,2.078986587,5.586152636,4.540220431,-0.4741554273,0.3768919108,0.35846,0.45444,0.57422,0.19404,0.37982,1.8036,3.4,74.2,81.5627,3.25465,-0.61,0.17,0.18,85.66,2.000476304,195.6,0.824742268
28/02/2011,"1,372.70",3.737160341,1.20171041,-2.459370056,1.511059201,2.078986587,5.586152636,-0.6288298231,0.08446651841,0.41352,0.35846,0.45444,0.57422,0.19404,1.24415,3.4,77.5,105.7059,2.44101,-0.63,0.16,0.17,86.69,1.202428205,204.9,4.754601227
31/03/2011,"1,424.00",3.497191011,3.737160341,1.20171041,-2.459370056,1.511059201,2.078986587,2.469435375,0.8265002316,0.25014,0.41352,0.35846,0.45444,0.57422,0.57897,4.6,67.5,99.5405,-2.20032,-0.58,0.14,0.16,99.19,14.41919483,208.8,1.903367496
29/04/2011,"1,473.80",2.483376306,3.497191011,3.737160341,1.20171041,-2.459370056,1.511059201,3.617175676,2.812020587,0.75043,0.25014,0.41352,0.35846,0.45444,3.76969,4.6,69.8,100.3364,2.74706,-0.616,0.1,0.14,108.8,9.688476661,211.7,1.388888889
31/05/2011,"1,510.40",1.211599576,2.483376306,3.497191011,3.737160341,1.20171041,-2.459370056,2.990283659,3.239242553,0.30509,0.75043,0.25014,0.41352,0.35846,2.8642,4.1,74.3,99.9779,0.64366,-0.6025,0.09,0.1,102.46,-5.827205882,211,-0.3306565895
30/06/2011,"1,528.70",2.884804082,1.211599576,2.483376306,3.497191011,3.737160341,1.20171041,1.847487941,2.397388965,0.1887,0.30509,0.75043,0.25014,0.41352,2.99919,3.8,71.5,104.0429,-4.52254,-0.5375,0.09,0.09,97.3,-5.036111653,220.3,4.407582938
29/07/2011,"1,572.80",11.6353001,2.884804082,1.211599576,2.483376306,3.497191011,3.737160341,2.048201829,2.193259988,0.21177,0.1887,0.30509,0.75043,0.25014,0.52528,3.4,63.7,100.9149,4.56933,-0.484,0.07,0.09,97.82,0.5344295992,221.1,0.3631411711
