week,sentiment
2020-09-14/2020-09-20,-0.1537
2020-09-21/2020-09-27,0.35015
2020-09-28/2020-10-04,-0.056240000000000026
2020-10-05/2020-10-11,0.47409999999999997
2020-10-12/2020-10-18,0.37782
2020-10-26/2020-11-01,0.25
2020-11-02/2020-11-08,0.2934333333333333
2020-11-09/2020-11-15,-0.10940000000000001
2020-11-16/2020-11-22,0.5619333333333333
2020-11-30/2020-12-06,0.125
2020-12-07/2020-12-13,-0.04930000000000001
2020-12-14/2020-12-20,0.516025
2020-12-21/2020-12-27,0.4215
2020-12-28/2021-01-03,0.050449999999999995
2021-01-04/2021-01-10,0.25131666666666663
2021-01-18/2021-01-24,0.8286
2021-01-25/2021-01-31,0.05046666666666666
2021-02-01/2021-02-07,0.11459999999999998
2021-02-08/2021-02-14,0.195425
2021-02-15/2021-02-21,0.38835
2021-02-22/2021-02-28,0.35015
2021-03-01/2021-03-07,0.6436999999999999
2021-03-08/2021-03-14,0.143225
2021-03-15/2021-03-21,0.5267
2021-03-22/2021-03-28,0.35015
2021-03-29/2021-04-04,-0.2451
2021-04-05/2021-04-11,0.3863666666666667
2021-04-12/2021-04-18,0.251475
2021-04-26/2021-05-02,0.4588
2021-05-03/2021-05-09,0.8286
2021-05-10/2021-05-16,0.4215
2021-05-17/2021-05-23,0.07145000000000001
2021-05-24/2021-05-30,0.18248333333333333
2021-06-07/2021-06-13,0.4588
2021-06-14/2021-06-20,0.0005749999999999922
2021-06-28/2021-07-04,0.40535999999999994
2021-07-12/2021-07-18,0.25
2021-07-26/2021-08-01,0.19013333333333332
2021-08-02/2021-08-08,0.08336666666666664
2021-08-16/2021-08-22,0.4588
2021-08-23/2021-08-29,0.7003
2021-09-06/2021-09-12,0.4215
2021-09-20/2021-09-26,0.18656666666666666
2021-09-27/2021-10-03,0.25111666666666665
2021-10-04/2021-10-10,0.8286
2021-10-11/2021-10-17,0.5268666666666667
2021-10-18/2021-10-24,0.14269999999999997
2021-10-25/2021-10-31,0.125
2021-11-01/2021-11-07,0.050449999999999995
2021-11-15/2021-11-21,-0.05930000000000002
2021-11-22/2021-11-28,0.28776
2021-11-29/2021-12-05,0.7003
2021-12-06/2021-12-12,-0.00441666666666668
2021-12-13/2021-12-19,0.8286
2021-12-20/2021-12-26,0.49274999999999997
2022-01-03/2022-01-09,0.4215
2022-01-10/2022-01-16,0.093025
2022-01-17/2022-01-23,0.2294
2022-01-24/2022-01-30,0.41183333333333333
2022-01-31/2022-02-06,-0.07030000000000003
2022-02-07/2022-02-13,0.098225
2022-02-14/2022-02-20,0.5589
2022-02-28/2022-03-06,0.2934333333333333
2022-03-07/2022-03-13,0.4923333333333333
2022-03-14/2022-03-20,-0.5994
2022-03-21/2022-03-27,0.4588
2022-03-28/2022-04-03,0.235675
2022-04-04/2022-04-10,0.5619333333333333
2022-04-18/2022-04-24,-0.5784
2022-04-25/2022-05-01,0.4291333333333333
2022-05-02/2022-05-08,-0.04930000000000001
2022-05-09/2022-05-15,0.47515
2022-05-16/2022-05-22,0.35175
2022-05-23/2022-05-29,0.8286
2022-05-30/2022-06-05,-0.5994
2022-06-06/2022-06-12,0.4167
2022-06-13/2022-06-19,0.7003
2022-06-20/2022-06-26,0.14269999999999997
2022-06-27/2022-07-03,0.027349999999999985
2022-07-04/2022-07-10,0.6046999999999999
2022-07-11/2022-07-17,0.4215
2022-07-18/2022-07-24,0.25
2022-07-25/2022-07-31,0.07145000000000001
2022-08-01/2022-08-07,-0.04930000000000001
2022-08-08/2022-08-14,0.5594250000000001
2022-08-22/2022-08-28,0.4215
2022-08-29/2022-09-04,0.059233333333333305
2022-09-05/2022-09-11,0.57955
2022-09-19/2022-09-25,-0.5994
2022-09-26/2022-10-02,0.39177999999999996
2022-10-03/2022-10-09,-0.5784
2022-10-10/2022-10-16,0.44015
2022-10-17/2022-10-23,0.6852
2022-10-24/2022-10-30,0.23626666666666665
2022-11-07/2022-11-13,-0.04930000000000001
2022-11-14/2022-11-20,0.36405
2022-11-21/2022-11-27,0.282575
2022-12-05/2022-12-11,0.24878999999999998
2023-01-02/2023-01-08,0.4588
2023-01-16/2023-01-22,0.47515
2023-01-23/2023-01-29,0.13145999999999997
2023-01-30/2023-02-05,0.13272499999999998
2023-02-13/2023-02-19,0.6286
2023-02-20/2023-02-26,-0.04530000000000001
2023-02-27/2023-03-05,0.6436999999999999
2023-03-06/2023-03-12,0.38716
2023-03-13/2023-03-19,-0.06795000000000001
2023-03-20/2023-03-26,-0.5994
2023-04-03/2023-04-09,0.36083333333333334
2023-04-10/2023-04-16,-0.04930000000000001
2023-04-17/2023-04-23,0.21075
2023-05-01/2023-05-07,0.62505
2023-05-08/2023-05-14,0.0
2023-05-15/2023-05-21,-0.5574
2023-05-22/2023-05-28,0.03646666666666665
2023-05-29/2023-06-04,0.5619333333333333
